prop,propLabel,paperCount
http://orkg.org/orkg/predicate/P7043,Website,2
http://orkg.org/orkg/predicate/P35093,Concepts,2
http://orkg.org/orkg/predicate/P37640,has advantage,2
http://orkg.org/orkg/predicate/P41240,Users' engagement,2
http://orkg.org/orkg/predicate/P5034,User recommendation,2
http://orkg.org/orkg/predicate/P26001,total cases worldwide,2
http://orkg.org/orkg/predicate/P41682,Si-O-Si symmetric stretching,2
http://orkg.org/orkg/predicate/P41422,Al-OH (nm),2
http://orkg.org/orkg/predicate/P37458,Major anion,2
http://orkg.org/orkg/predicate/P41222,Al-bearing phyllosilicates (Al-OH) (nm),2
http://orkg.org/orkg/predicate/P35166,Circulation ratio f,2
http://orkg.org/orkg/predicate/P34119,C Statistic,2
http://orkg.org/orkg/predicate/P41093,Agglutinates-3 (Glass) (cm-1),2
http://orkg.org/orkg/predicate/P41908,Experimental validation of mathematical model,2
http://orkg.org/orkg/predicate/P41001,Ontology construction,2
http://orkg.org/orkg/predicate/P7078,has object,2
http://orkg.org/orkg/predicate/P41910,In-vivo study,2
http://orkg.org/orkg/predicate/P39086,BLA (pm),2
http://orkg.org/orkg/predicate/P35209,Methods of Characterizations used in Study,2
http://orkg.org/orkg/predicate/P35006,Additional Component,2
http://orkg.org/orkg/predicate/P40016,"Olivine position (nm, Mid-Infrared Lunar Samples)",2
http://orkg.org/orkg/predicate/P41655,Training corpus,2
http://orkg.org/orkg/predicate/P20000,Case fatality ratio (CFR),2
http://orkg.org/orkg/predicate/P37080,has license,2
http://orkg.org/orkg/predicate/P37447,calculated,2
http://orkg.org/orkg/predicate/P16036,scenario,2
http://orkg.org/orkg/predicate/P40002,Has_result,2
http://orkg.org/orkg/predicate/P7004,has unit,2
http://orkg.org/orkg/predicate/P37163,Data,2
http://orkg.org/orkg/predicate/P41692,sonolite,2
http://orkg.org/orkg/predicate/P35071,has topic,2
http://orkg.org/orkg/predicate/P37144,Howpublished,2
http://orkg.org/orkg/predicate/P41111,Apatite (cm-1),2
http://orkg.org/orkg/predicate/P37624,Has query,2
http://orkg.org/orkg/predicate/P5015,Recall,2
http://orkg.org/orkg/predicate/P41106,Plagioclase-4 (cm-1),2
http://orkg.org/orkg/predicate/P20005,data1 source,2
http://orkg.org/orkg/predicate/P15221,│ACE1│ Avg [pu],2
http://orkg.org/orkg/predicate/P34591,provides API,2
http://orkg.org/orkg/predicate/P33025,has_method,2
http://orkg.org/orkg/predicate/P41489,NO3 uptake (upper limit) (summer monsoon),2
http://orkg.org/orkg/predicate/P35158,Antioxidant activity increase (%),2
http://orkg.org/orkg/predicate/P37183,AG I,2
http://orkg.org/orkg/predicate/P15223,│ACE3│ Avg [pu],2
http://orkg.org/orkg/predicate/P37456,What drive variation (if applicable)?,2
http://orkg.org/orkg/predicate/P37160,Material,2
http://orkg.org/orkg/predicate/P41099,Plagioclase-1 (cm-1),2
http://orkg.org/orkg/predicate/P18000,hasMasterDataRepresentation,2
http://orkg.org/orkg/predicate/P41391,Kaolinite ( Argillized rock) (nm),2
http://orkg.org/orkg/predicate/P41652,prov ontology,2
http://orkg.org/orkg/predicate/P41691,two-layer chondrodite,2
http://orkg.org/orkg/predicate/P40001,Type_of_sample,2
http://orkg.org/orkg/predicate/P41101,RE-Whitlockite-2(cm-1),2
http://orkg.org/orkg/predicate/P15467,Others,2
http://orkg.org/orkg/predicate/P41056,Orthopyroxene (nm),2
http://orkg.org/orkg/predicate/P41466,Total N uptake (lower limit) (summer monsoon),2
http://orkg.org/orkg/predicate/P41428,L1-L2 pairs,2
http://orkg.org/orkg/predicate/P37166,Anastmosis groups,2
http://orkg.org/orkg/predicate/P41939,Integrated Prochlorococcus abundance (lower limit),2
http://orkg.org/orkg/predicate/P35212,Optoelectrochemical Studies,2
http://orkg.org/orkg/predicate/P41330,Application site,2
http://orkg.org/orkg/predicate/P34593,Mapping to other identifiers,2
http://orkg.org/orkg/predicate/P1000,uses library,2
http://orkg.org/orkg/predicate/P37427,Material,1
http://orkg.org/orkg/predicate/P32115, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32059, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P15688,Screening,1
http://orkg.org/orkg/predicate/P41116,Anorthite (cm-1),1
http://orkg.org/orkg/predicate/P7085,has observations,1
http://orkg.org/orkg/predicate/P34547,Data,1
http://orkg.org/orkg/predicate/P37209,Region N depleted/replete,1
http://orkg.org/orkg/predicate/P35070,includes a concept,1
http://orkg.org/orkg/predicate/P41307,Material,1
http://orkg.org/orkg/predicate/P41913,Class learning,1
http://orkg.org/orkg/predicate/P17004,Rc estimates (average),1
http://orkg.org/orkg/predicate/P37420,Physical space size,1
http://orkg.org/orkg/predicate/P41424,Greyish brown loam (nm),1
http://orkg.org/orkg/predicate/P41311,Data,1
http://orkg.org/orkg/predicate/P41894,Average F1-Score,1
http://orkg.org/orkg/predicate/P41299,has a stage,1
http://orkg.org/orkg/predicate/P41303,Material,1
http://orkg.org/orkg/predicate/P18021,Training data,1
http://orkg.org/orkg/predicate/P40015,"Iron Position (nm, VNIR-SWIR Lunar Samples)",1
http://orkg.org/orkg/predicate/P41414,Scolecite (nm),1
http://orkg.org/orkg/predicate/P18099,processing level,1
http://orkg.org/orkg/predicate/P41176,Mass spectrometry,1
http://orkg.org/orkg/predicate/P41476,Urea uptake (lower limit) (fall inter-monsoon),1
http://orkg.org/orkg/predicate/P23023,Proportion of population in hospital on the worst day (Severe cases likely to require hospitalisation-1.0% of symptomatic cases),1
http://orkg.org/orkg/predicate/P32103, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32048, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20083,consists,1
http://orkg.org/orkg/predicate/P41232,Molecular water (nm),1
http://orkg.org/orkg/predicate/P35034,Has ORKG Paper,1
http://orkg.org/orkg/predicate/P20025,total estimated cases,1
http://orkg.org/orkg/predicate/P31004,Number of non-plant species,1
http://orkg.org/orkg/predicate/P27003,Evacuation Strategies,1
http://orkg.org/orkg/predicate/P32085, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37064,Metamodel business network,1
http://orkg.org/orkg/predicate/P32040, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34125,Material,1
http://orkg.org/orkg/predicate/P32042, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P25023,Material,1
http://orkg.org/orkg/predicate/P41361,Country rocks (nm),1
http://orkg.org/orkg/predicate/P30024,has params,1
http://orkg.org/orkg/predicate/P41301,Data,1
http://orkg.org/orkg/predicate/P37391,Method,1
http://orkg.org/orkg/predicate/P43058,Material,1
http://orkg.org/orkg/predicate/P23026,Total (Cases likely to require ventilation in ICU-50% of those in ICU),1
http://orkg.org/orkg/predicate/P20132,perform,1
http://orkg.org/orkg/predicate/P41017,Average Permittivity (Ch-3),1
http://orkg.org/orkg/predicate/P41698,ferroaxinite,1
http://orkg.org/orkg/predicate/P18055,has,1
http://orkg.org/orkg/predicate/P27055,Publications,1
http://orkg.org/orkg/predicate/P34071,Data,1
http://orkg.org/orkg/predicate/P37606,Implemented Language,1
http://orkg.org/orkg/predicate/P7150,reads per run in Million,1
http://orkg.org/orkg/predicate/P41734,Membrane protein,1
http://orkg.org/orkg/predicate/P32028, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41644,Geonames ontology,1
http://orkg.org/orkg/predicate/P36030,Corpora,1
http://orkg.org/orkg/predicate/P26008,has end of period,1
http://orkg.org/orkg/predicate/P41371,Average Global Mid-Century Warming,1
http://orkg.org/orkg/predicate/P32104, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34549,Data,1
http://orkg.org/orkg/predicate/P32064, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P31019,Non-plant species ,1
http://orkg.org/orkg/predicate/P34026,Process,1
http://orkg.org/orkg/predicate/P32066, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41705,Focal entity,1
http://orkg.org/orkg/predicate/P30010,Has solid sample input,1
http://orkg.org/orkg/predicate/P41497,Urea uptake (upper limit) (summer monsoon),1
http://orkg.org/orkg/predicate/P34103,Has benchmark,1
http://orkg.org/orkg/predicate/P34127,Method,1
http://orkg.org/orkg/predicate/P32106, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37007,Material,1
http://orkg.org/orkg/predicate/P37425,Material,1
http://orkg.org/orkg/predicate/P41018,Relative Permittivity (Ch-3),1
http://orkg.org/orkg/predicate/P41064,Fe-rich spinels (nm),1
http://orkg.org/orkg/predicate/P16025,mean serial interval,1
http://orkg.org/orkg/predicate/P23105,Located in,1
http://orkg.org/orkg/predicate/P37415,Histopathological analysis,1
http://orkg.org/orkg/predicate/P20011,Ascertainment Rate (q),1
http://orkg.org/orkg/predicate/P16029,measurement condition 2,1
http://orkg.org/orkg/predicate/P23027,Total Deaths,1
http://orkg.org/orkg/predicate/P41425,Kaosmec altered mineral (nm),1
http://orkg.org/orkg/predicate/hasDataset,has dataset,1
http://orkg.org/orkg/predicate/P41737,Loading effeciency,1
http://orkg.org/orkg/predicate/P32026, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32112, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32072, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32077, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41366,Uses Climate Scenario,1
http://orkg.org/orkg/predicate/P37066,Metamodel revenue model & performance,1
http://orkg.org/orkg/predicate/P32081, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P17003,scenario 2,1
http://orkg.org/orkg/predicate/P41305,Method,1
http://orkg.org/orkg/predicate/P16031,mean of serial interval,1
http://orkg.org/orkg/predicate/P32006, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34546,Material,1
http://orkg.org/orkg/predicate/P4024,Challenge,1
http://orkg.org/orkg/predicate/P41341,Anorthosites (nm),1
http://orkg.org/orkg/predicate/P41930,Average mixed layer depth (meter),1
http://orkg.org/orkg/predicate/P27052,Persons,1
http://orkg.org/orkg/predicate/P32024, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41109,Epoxy resin (cm-1),1
http://orkg.org/orkg/predicate/P24012,applicable in,1
http://orkg.org/orkg/predicate/P41402,Carbonate (nm),1
http://orkg.org/orkg/predicate/P41636,vaem ontology,1
http://orkg.org/orkg/predicate/P34025,Data,1
http://orkg.org/orkg/predicate/P7114,has documentation,1
http://orkg.org/orkg/predicate/P43059,Data,1
http://orkg.org/orkg/predicate/P41352,Garnetiferrous pyroxene granulite  (nm),1
http://orkg.org/orkg/predicate/P35138,Associated Data,1
http://orkg.org/orkg/predicate/P4075,users,1
http://orkg.org/orkg/predicate/P37421,Furniture setting,1
http://orkg.org/orkg/predicate/P41410,Augite (nm),1
http://orkg.org/orkg/predicate/P32113, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32073, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P16024,mean incubation period,1
http://orkg.org/orkg/predicate/P43057,Process,1
http://orkg.org/orkg/predicate/P17006,dataset revision,1
http://orkg.org/orkg/predicate/P25003,Solutions,1
http://orkg.org/orkg/predicate/P25001,Weaknesses,1
http://orkg.org/orkg/predicate/P41229,Nanophase ferric oxide (nm),1
http://orkg.org/orkg/predicate/P41338,Bauxite dominant laterite bauxite (nm),1
http://orkg.org/orkg/predicate/P34126,Process,1
http://orkg.org/orkg/predicate/P41399,Tuff (nm),1
http://orkg.org/orkg/predicate/P41236,Mono/polyhydrated sulfate mixture (nm),1
http://orkg.org/orkg/predicate/P35087,Page count,1
http://orkg.org/orkg/predicate/P32089, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41495,Urea uptake (lower limit) (summer monsoon),1
http://orkg.org/orkg/predicate/P41833,implements,1
http://orkg.org/orkg/predicate/P20026,total confirmed cases,1
http://orkg.org/orkg/predicate/P34552,Material,1
http://orkg.org/orkg/predicate/P32051, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34550,Material,1
http://orkg.org/orkg/predicate/P37615,Number of triples,1
http://orkg.org/orkg/predicate/P41061,High Alumina basalt (nm),1
http://orkg.org/orkg/predicate/P37614,Prototype System Name,1
http://orkg.org/orkg/predicate/P37218,δ15N (surface PON),1
http://orkg.org/orkg/predicate/P18007,Data,1
http://orkg.org/orkg/predicate/P32015, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P43201,Has result in LC-QuAD 1.0,1
http://orkg.org/orkg/predicate/P32020, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37429,Material,1
http://orkg.org/orkg/predicate/P41697,SiO apical stretching,1
http://orkg.org/orkg/predicate/P20002,Infection fatality ratio (IFR),1
http://orkg.org/orkg/predicate/P32032, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P39099,Threat to validity,1
http://orkg.org/orkg/predicate/P36022,Data annotations,1
http://orkg.org/orkg/predicate/P41107,RE-Whitlockite-1 (cm-1),1
http://orkg.org/orkg/predicate/P37208,"N:P i.e., [NO3- + NO2-]:[PO43-]",1
http://orkg.org/orkg/predicate/P41248,has pageviews,1
http://orkg.org/orkg/predicate/P41412,Mirabilite (nm),1
http://orkg.org/orkg/predicate/P41416,Banded Hematite Quartz (BHQ) (nm),1
http://orkg.org/orkg/predicate/P41360,Iron oxide (nm),1
http://orkg.org/orkg/predicate/P41398,Playa (nm),1
http://orkg.org/orkg/predicate/P5013,Language,1
http://orkg.org/orkg/predicate/P41261,Data,1
http://orkg.org/orkg/predicate/P9023,has instance,1
http://orkg.org/orkg/predicate/P41738,In vitro effects,1
http://orkg.org/orkg/predicate/P41418,Laminated ore (nm),1
http://orkg.org/orkg/predicate/P20055,Estimated mean latent,1
http://orkg.org/orkg/predicate/P27031,Estimated value,1
http://orkg.org/orkg/predicate/P37215,Contribution of nitrogen fixation to primary production,1
http://orkg.org/orkg/predicate/P17000,R0 estimated duration,1
http://orkg.org/orkg/predicate/P41382,Upper limit (total N uptake),1
http://orkg.org/orkg/predicate/P23016,Number of sick people on the worst day of the simulated year (Symptomatic cases-67% of all infected cases),1
http://orkg.org/orkg/predicate/P23030,Biography,1
http://orkg.org/orkg/predicate/P41110,Baddeleyite (cm-1),1
http://orkg.org/orkg/predicate/P23150,Participants' characteristics (of which viral agents were sequenced),1
http://orkg.org/orkg/predicate/P37390,Process,1
http://orkg.org/orkg/predicate/P35100,Number of surveyed papers,1
http://orkg.org/orkg/predicate/P41373,Has Ensemble Size,1
http://orkg.org/orkg/predicate/P41343,Pink Magmatite (nm),1
http://orkg.org/orkg/predicate/P27032,Observed value,1
http://orkg.org/orkg/predicate/P41227,Fe-Carbonate (nm),1
http://orkg.org/orkg/predicate/P37336,Data,1
http://orkg.org/orkg/predicate/P34108,Material,1
http://orkg.org/orkg/predicate/P9021,Visual,1
http://orkg.org/orkg/predicate/P32022, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34122,NDCG,1
http://orkg.org/orkg/predicate/P41509,Total N uptake (lower limit) (austral summer),1
http://orkg.org/orkg/predicate/P41264,has communication channel,1
http://orkg.org/orkg/predicate/P41739,In vivo effects,1
http://orkg.org/orkg/predicate/P32082, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20015,Number of deaths,1
http://orkg.org/orkg/predicate/P40068,HAS_VENUE,1
http://orkg.org/orkg/predicate/P7033,Material,1
http://orkg.org/orkg/predicate/P41322,Properties hierarchy learning,1
http://orkg.org/orkg/predicate/P27054,Institutioans,1
http://orkg.org/orkg/predicate/P32003, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P24005,Real-time Processing,1
http://orkg.org/orkg/predicate/P41253,has cross-border region,1
http://orkg.org/orkg/predicate/P34069,Process,1
http://orkg.org/orkg/predicate/P41063,Mafic Silicate (nm),1
http://orkg.org/orkg/predicate/P41226,Ca-Carbonate (nm),1
http://orkg.org/orkg/predicate/P32036, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41067,Elemental abundance maps,1
http://orkg.org/orkg/predicate/P35137,Sentences Extraction Performance F-score,1
http://orkg.org/orkg/predicate/P41357,Orthoclase (nm),1
http://orkg.org/orkg/predicate/P7061,has characteristic,1
http://orkg.org/orkg/predicate/P40007,Minerals identified (Lunar rock samples),1
http://orkg.org/orkg/predicate/P34098,about species,1
http://orkg.org/orkg/predicate/P32068, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41374,Uses Climate Scenario,1
http://orkg.org/orkg/predicate/P41680,symmterical alumina tetrahedral network,1
http://orkg.org/orkg/predicate/P41257,has sources,1
http://orkg.org/orkg/predicate/P15697,test collection,1
http://orkg.org/orkg/predicate/P20123,investigate,1
http://orkg.org/orkg/predicate/P41118,ilmenite (cm-1),1
http://orkg.org/orkg/predicate/P35094,Has graphical user interface,1
http://orkg.org/orkg/predicate/P34598,Used by,1
http://orkg.org/orkg/predicate/P36083,Dataset statistics,1
http://orkg.org/orkg/predicate/P32090, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P7014,Demo video,1
http://orkg.org/orkg/predicate/P16037,dataset description,1
http://orkg.org/orkg/predicate/HasEvaluation,Has evaluation,1
http://orkg.org/orkg/predicate/P34068,Method,1
http://orkg.org/orkg/predicate/P43024,Models,1
http://orkg.org/orkg/predicate/P24013,has goal,1
http://orkg.org/orkg/predicate/P23018,"Total (Consultations-40% of symptomatic cases seek consultations, possibly mainly telephone/internet)",1
http://orkg.org/orkg/predicate/P37531,Material,1
http://orkg.org/orkg/predicate/P34100,on research field,1
http://orkg.org/orkg/predicate/P41020,Total datasets (Channel-1),1
http://orkg.org/orkg/predicate/P32031, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32087, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41238,Water overtone (nm),1
http://orkg.org/orkg/predicate/P32047, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41230,Fine-grained olivine  (nm),1
http://orkg.org/orkg/predicate/P24008,Describes approach,1
http://orkg.org/orkg/predicate/P41304,Data,1
http://orkg.org/orkg/predicate/P35122,Data,1
http://orkg.org/orkg/predicate/P32033, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41377,Has Ensemble Size,1
http://orkg.org/orkg/predicate/P37652,Best Average Recall,1
http://orkg.org/orkg/predicate/P15394,Problematic assumption,1
http://orkg.org/orkg/predicate/P32108, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P36027,Total members,1
http://orkg.org/orkg/predicate/P32025, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P39095,Description and Classification questions,1
http://orkg.org/orkg/predicate/P34037,has toxin,1
http://orkg.org/orkg/predicate/P41393,Silicified rock (Si-O) (nm),1
http://orkg.org/orkg/predicate/P7154,reagents cost in $,1
http://orkg.org/orkg/predicate/P20032,learn,1
http://orkg.org/orkg/predicate/P34551,Data,1
http://orkg.org/orkg/predicate/P27046,Research Infrastructure,1
http://orkg.org/orkg/predicate/P41498,Total N uptake (lower limit) (spring inter-monsoon),1
http://orkg.org/orkg/predicate/P31020,Non-plant species ,1
http://orkg.org/orkg/predicate/P34067,Process,1
http://orkg.org/orkg/predicate/P41972,diopside (high-Ca clinopyroxene),1
http://orkg.org/orkg/predicate/P41367,Average Global Mid-Century Warming,1
http://orkg.org/orkg/predicate/P32039, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32041, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34072,Method,1
http://orkg.org/orkg/predicate/P39057,AUC,1
http://orkg.org/orkg/predicate/P18070,Has detection instrument,1
http://orkg.org/orkg/predicate/P37567,molecules detected by immunocytochemistry ,1
http://orkg.org/orkg/predicate/P16026,study period name,1
http://orkg.org/orkg/predicate/P32035, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P39097,Empirical truth,1
http://orkg.org/orkg/predicate/P18102,subtasks,1
http://orkg.org/orkg/predicate/P4021,MAE,1
http://orkg.org/orkg/predicate/P41362,Uses Climate Scenario,1
http://orkg.org/orkg/predicate/P41234,Carbon-di-oxide Ice (nm),1
http://orkg.org/orkg/predicate/P32000, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41369,Has Ensemble Size,1
http://orkg.org/orkg/predicate/P43022,has other skills,1
http://orkg.org/orkg/predicate/P36086,Corpus sources,1
http://orkg.org/orkg/predicate/P37493,median mHLA-DR expression in ICU patients at day 20,1
http://orkg.org/orkg/predicate/P32100, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32030, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32079, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P42024,Normalization types,1
http://orkg.org/orkg/predicate/P41703,Hypothesis type,1
http://orkg.org/orkg/predicate/P41389,Opalized rock (nm),1
http://orkg.org/orkg/predicate/P18023,consists of,1
http://orkg.org/orkg/predicate/P32050, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41115,Plagioclase-3 (cm-1),1
http://orkg.org/orkg/predicate/P37313,Analyzed Number of Publications,1
http://orkg.org/orkg/predicate/P41358,Biotite (nm),1
http://orkg.org/orkg/predicate/P41297,Process,1
http://orkg.org/orkg/predicate/P20057,Initial ratio of isolating susceptible individuals,1
http://orkg.org/orkg/predicate/P42012,Technical challenges,1
http://orkg.org/orkg/predicate/P34101,analysis aspect,1
http://orkg.org/orkg/predicate/P32049, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41702,Joaquinite (OH),1
http://orkg.org/orkg/predicate/P32054, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41237,Crystalline ferric oxide (hematite) (nm),1
http://orkg.org/orkg/predicate/P41233,Water ice (nm),1
http://orkg.org/orkg/predicate/P32095, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41368,Average Global End-Century Warming,1
http://orkg.org/orkg/predicate/P32060, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P43251,key insights,1
http://orkg.org/orkg/predicate/P41117,Agglutinates-2 (Glass) (cm-1),1
http://orkg.org/orkg/predicate/P43250,has reproducibility,1
http://orkg.org/orkg/predicate/P32010, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32038, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41533,has novel approach,1
http://orkg.org/orkg/predicate/P41838,Evaluated on,1
http://orkg.org/orkg/predicate/P7101,has elements,1
http://orkg.org/orkg/predicate/P43225,Error,1
http://orkg.org/orkg/predicate/P34548,Material,1
http://orkg.org/orkg/predicate/P41337,Gibbsite (nm),1
http://orkg.org/orkg/predicate/P23028,Proportion of population (Deaths),1
http://orkg.org/orkg/predicate/P41263,materal,1
http://orkg.org/orkg/predicate/P20034,framework,1
http://orkg.org/orkg/predicate/P43023,Assessment of acquired knowledge,1
http://orkg.org/orkg/predicate/P37392,Data,1
http://orkg.org/orkg/predicate/P4054,based on,1
http://orkg.org/orkg/predicate/P25024,Data,1
http://orkg.org/orkg/predicate/P41426,Dolomite (nm),1
http://orkg.org/orkg/predicate/P25014,Material,1
http://orkg.org/orkg/predicate/P41477,Urea uptake (upper limit) (fall inter- monsoon),1
http://orkg.org/orkg/predicate/P20056,Estimated removed rate,1
http://orkg.org/orkg/predicate/P41648,Timeline ontology,1
http://orkg.org/orkg/predicate/P32098, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41262,heritage site,1
http://orkg.org/orkg/predicate/P18049,Bleu Score,1
http://orkg.org/orkg/predicate/P20027,susceptible,1
http://orkg.org/orkg/predicate/P32018, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41699,OBO bending,1
http://orkg.org/orkg/predicate/P37207,Wind speed,1
http://orkg.org/orkg/predicate/P43116,Professional and social networking opportunities,1
http://orkg.org/orkg/predicate/P39006,Number of properties,1
http://orkg.org/orkg/predicate/P41370,Uses Climate Scenario,1
http://orkg.org/orkg/predicate/P20006,data2 description,1
http://orkg.org/orkg/predicate/P41690,Ti-Clinohumite,1
http://orkg.org/orkg/predicate/P37070,Methodology management BA initiatives,1
http://orkg.org/orkg/predicate/P41916,Instance learning,1
http://orkg.org/orkg/predicate/P39094,Existence questions,1
http://orkg.org/orkg/predicate/P16035,incubation period mean,1
http://orkg.org/orkg/predicate/P27048,Books,1
http://orkg.org/orkg/predicate/P32044, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20001,Cumulative Incidence (CI),1
http://orkg.org/orkg/predicate/P16034,incubation SD,1
http://orkg.org/orkg/predicate/P7091,Includes analysis of,1
http://orkg.org/orkg/predicate/P32043, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37310,IC50,1
http://orkg.org/orkg/predicate/P16032,standard deviation of serial interval,1
http://orkg.org/orkg/predicate/P43082,Has method in related works,1
http://orkg.org/orkg/predicate/P41415,Gray hematite (nm),1
http://orkg.org/orkg/predicate/P32088, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41427,Phlogopite (nm),1
http://orkg.org/orkg/predicate/P32076, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41892,Average specificity,1
http://orkg.org/orkg/predicate/P41351,Magnetite quartzite  (nm),1
http://orkg.org/orkg/predicate/P32063, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P33154,Data I/O Performance,1
http://orkg.org/orkg/predicate/P41283,has size of area to be renovated in sq.m.,1
http://orkg.org/orkg/predicate/P37063,Metamodel strategy and structure,1
http://orkg.org/orkg/predicate/P37067,Integration with other architectures,1
http://orkg.org/orkg/predicate/P41508,NH4 uptake (upper limit) (austral summer),1
http://orkg.org/orkg/predicate/P41696,BO stretching vibrations,1
http://orkg.org/orkg/predicate/P7151,runtime in days,1
http://orkg.org/orkg/predicate/P41065,Cr/Fe-rich spinels (nm),1
http://orkg.org/orkg/predicate/P41302,Material,1
http://orkg.org/orkg/predicate/P20054,Estimated infectious period,1
http://orkg.org/orkg/predicate/P32019, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41154,Unit_spec,1
http://orkg.org/orkg/predicate/P41384,Uptake unit is different in paper,1
http://orkg.org/orkg/predicate/P32057, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32102, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P16023,mean time interval between onset and hospital quarantine,1
http://orkg.org/orkg/predicate/P41645,GeoSPARQL ontology,1
http://orkg.org/orkg/predicate/P43141,has disadvantage,1
http://orkg.org/orkg/predicate/P24006,Data Size Support,1
http://orkg.org/orkg/predicate/P32075, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20008,data3 description,1
http://orkg.org/orkg/predicate/P42014,Semantic roles,1
http://orkg.org/orkg/predicate/P24007,Iterative Task Support,1
http://orkg.org/orkg/predicate/P37448,Correlation Coefficient,1
http://orkg.org/orkg/predicate/P32061, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32052, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32107, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41353,Garnetiferrous pyroxene granulite (nm),1
http://orkg.org/orkg/predicate/P7070,has duration,1
http://orkg.org/orkg/predicate/P34015,larval habit inside or outside of host,1
http://orkg.org/orkg/predicate/P20014,Scaling of growth parameter,1
http://orkg.org/orkg/predicate/P30,has research field,1
http://orkg.org/orkg/predicate/P37611,RDF datasets,1
http://orkg.org/orkg/predicate/P15369,Integrity Technique,1
http://orkg.org/orkg/predicate/P41269,Process,1
http://orkg.org/orkg/predicate/P9069,has date ,1
http://orkg.org/orkg/predicate/P20036,apply,1
http://orkg.org/orkg/predicate/P41735,Fusion protein,1
http://orkg.org/orkg/predicate/P37372,Brain Imaging modality,1
http://orkg.org/orkg/predicate/P32004, Phenotypic plasticity form,1
